word,normalized_word,phonetic_uk,phonetic_us,source,status,confidence,review_note,occurrence_count,sample_occurrences
underline,underline,/ˈʌndəˌlaɪn/,/ˈʌndərˌlaɪn/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,科普版/九年级上/Unit 3
understand,understand,/ˌʌndəˈstænd/,/ˌʌndərˈstænd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,8,北师大版/八年级上/Unit 3|沪外教版/八年级下/Unit 1|冀教版/七年级下/Unit 4|教科版/七年级下/Unit 4|科普版/七年级上/Unit 5
understanding,understanding,/ˌʌndəˈstændɪŋ/,/ˌʌndərˈstændɪŋ/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,冀教版/八年级上/Unit 4|外研版/八年级上/Unit 2
under the name (of)….,underthenameof,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,2,沪教版/九年级上/Unit 8|沪教版/九年级上/Unit 8
under the weather,undertheweather,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,沪教版/九年级下/Unit 6
underwater,underwater,/ˈʌndəˌwɔːtə/,/ˈʌndərˌwɔːtər/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,冀教版/八年级下/Unit 6|人教版/八年级下/Unit 4
UNESCO lju：'neskau/ abbr.,unescoljuneskauabbr,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,沪外教版/七年级下/Unit 2
unexpected,unexpected,/ˌʌnɪkˈspektɪd/,/ˌʌnɪkˈspektɪd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,沪外教版/七年级下/Unit 5|人教版/九年级全一册/Unit 9
unexplored,unexplored,/ˌʌnɪkˈsplɔːd/,/ˌʌnɪkˈsplɔːrd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,外研版/七年级下/Unit 5
unfamiliar,unfamiliar,/ˌʌnfəˈmɪljə/,/ˌʌnfəˈmɪljər/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,沪教版/八年级上/Unit 5|沪教版/八年级上/Unit 8
unforgettable,unforgettable,/ˌʌnfəˈɡetəbəl/,/ˌʌnfərˈɡetəbəl/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,5,北师大版/七年级下/Lesson 3|沪外教版/七年级上/Unit 4|科普版/七年级下/Unit 9|科普版/九年级下/Unit 6|外研版/七年级下/Unit 4
unfortunately,unfortunately,/ənˈfɔːtʃənətli/,/ənˈfɔːrtʃənətli/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,4,沪教版/八年级下/Unit 4|沪教版/八年级下/Unit 8|科普版/九年级下/Unit 5|人教版/八年级下/Unit 5
unhappy,unhappy,/ənˈhæpi/,/ənˈhæpi/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,3,人教版/七年级下/Unit 3|外研版/九年级上/Module 4|译林版/八年级上/Unit 1
unhealthy,unhealthy,/ənˈhelθi/,/ənˈhelθi/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,科普版/八年级上/Unit 3|译林版/七年级上/Unit 5
uniform,uniform,/ˈjuːnəˌfɔːm/,/ˈjuːnəˌfɔːrm/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,10,北师大版/八年级上/Lesson 3|沪教版/七年级下/Unit 1|沪教版/七年级下/Unit 8|沪教版/九年级下/Unit 2|沪教版/九年级下/Unit 6
uninterested,uninterested,/əˈnɪntrəstɪd/,/əˈnɪntrəstɪd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/七年级上/Unit 6
union,union,/ˈjuːnjən/,/ˈjuːnjən/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,科普版/九年级下/Unit 5
unique,unique,/juːˈniːk/,/juːˈniːk/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,3,沪教版/七年级下/Unit 8|冀教版/八年级上/Unit 3|科普版/九年级下/Unit 5
unique Jju'nisk,uniquejjunisk,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,沪教版/七年级下/Unit 2
unit,unit,/ˈjuːnət/,/ˈjuːnət/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,5,冀教版/九年级全一册/Unit 9|科普版/八年级下/Unit 8|科普版/九年级下/Unit 5|人教版/七年级上/Book Vocabulary|外研版/八年级上/Unit 2
unite,unite,/ˈjuːˌnaɪt/,/ˈjuːˌnaɪt/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,科普版/九年级下/Unit 5
universal,universal,/ˌjuːnəˈvɜːsəl/,/ˌjuːnəˈvɜːrsəl/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,冀教版/九年级全一册/Unit 9
universe,universe,/ˈjuːnəˌvɜːs/,/ˈjuːnəˌvɜːrs/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,8,沪教版/七年级上/Unit 5|沪教版/七年级上/Unit 8|沪教版/九年级上/Unit 2|沪教版/九年级上/Unit 8|冀教版/九年级全一册/Unit 2
university,university,/ˌjuːnəˈvɜːsəti/,/ˌjuːnəˈvɜːrsəti/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,12,北师大版/七年级下/Lesson 3|沪教版/九年级上/Unit 2|沪教版/九年级上/Unit 8|沪外教版/八年级下/Unit 2|冀教版/七年级下/Unit 8
unkind,unkind,/ənˈkaɪnd/,/ənˈkaɪnd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,北师大版/八年级上/Lesson 3
unknown,unknown,/ənˈnəʊn/,/ənˈnoʊn/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,5,北师大版/九年级全一册/Unit 4|北师大版/九年级全一册/Unit 9|科普版/八年级上/Unit 2|外研版/八年级下/Unit 5|译林版/九年级下/Unit 2
unless,unless,/ənˈles/,/ənˈles/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,6,北师大版/八年级下/Lesson 3|冀教版/九年级全一册/Unit 5|科普版/九年级下/Unit 6|人教版/八年级下/Unit 5|译林版/八年级下/Unit 5
unlike,unlike,/ənˈlaɪk/,/ənˈlaɪk/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,4,北师大版/八年级下/Lesson 3|北师大版/九年级全一册/Lesson 6|北师大版/九年级全一册/Unit 9|科普版/九年级下/Unit 6
unlikely,unlikely,/ənˈlaɪkli/,/ənˈlaɪkli/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,沪教版/八年级上/Unit 8|沪教版/八年级上/Unit 8
unlimited,unlimited,/ənˈlɪmətɪd/,/ənˈlɪmətɪd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/九年级上/Unit 3
unlock,unlock,/ənˈlɑːk/,/ənˈlɑːk/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,4,沪教版/七年级上/Unit 8|沪教版/七年级上/Unit 8|人教版/八年级下/Unit 7|外研版/八年级下/Unit 5
unlock the secrets of sth,unlockthesecretsofsth,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,外研版/八年级下/Unit 5
unlucky,unlucky,/ənˈlʌki/,/ənˈlʌki/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,4,北师大版/九年级全一册/Unit 4|北师大版/九年级全一册/Unit 9|人教版/八年级下/Unit 5|译林版/八年级上/Unit 4
unmanned,unmanned,/ənˈmænd/,/ənˈmænd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,北师大版/九年级全一册/Unit 4|北师大版/九年级全一册/Unit 9
unnecessary,unnecessary,/ənˈnesəˌseri/,/ənˈnesəˌseri/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,4,北师大版/八年级下/Lesson 1|沪教版/八年级下/Unit 8|沪教版/八年级下/Unit 8|科普版/八年级下/Unit 8
unpack,unpack,/ənˈpæk/,/ənˈpæk/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/九年级上/Unit 2
unpleasant,unpleasant,/ənˈplezənt/,/ənˈplezənt/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,沪外教版/八年级下/Unit 4|科普版/九年级上/Unit 2
unrest,unrest,/ənˈrest/,/ənˈrest/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/九年级上/Unit 6
unsafe,unsafe,/ənˈseɪf/,/ənˈseɪf/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,人教版/八年级下/Unit 6
unsolved,unsolved,/ənˈsɑːlvd/,/ənˈsɑːlvd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,人教版/九年级全一册/Unit 8
unspoilt,unspoilt,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,沪外教版/九年级下/Book Vocabulary
unsure,unsure,/ənˈʃʊ/,/ənˈʃʊr/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,译林版/九年级下/Unit 3
untidy,untidy,/ənˈtaɪdi/,/ənˈtaɪdi/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,3,科普版/九年级上/Unit 2|人教版/七年级下/Unit 2|译林版/九年级上/Unit 8
untie,untie,/ənˈtaɪ/,/ənˈtaɪ/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,译林版/八年级上/Unit 4
until,until,/ənˈtɪl/,/ənˈtɪl/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,6,北师大版/七年级上/Lesson 1|冀教版/八年级上/Unit 1|科普版/七年级下/Unit 9|人教版/八年级上/Unit 2|外研版/九年级上/Module 2
unusual,unusual,/ənˈjuːˌʒuːəl/,/ənˈjuːˌʒuːəl/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,5,沪外教版/七年级上/Unit 5|科普版/八年级上/Unit 5|人教版/八年级下/Unit 4|外研版/七年级上/Unit 3|译林版/九年级上/Unit 4
unwilling,unwilling,/ənˈwɪlɪŋ/,/ənˈwɪlɪŋ/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,译林版/八年级下/Unit 4
upload,upload,/ˈʌˌpləʊd/,/ˈʌˌploʊd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,北师大版/八年级下/Lesson 3|外研版/八年级下/Unit 5
upon,upon,/əˈpɑːn/,/əˈpɑːn/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,6,北师大版/九年级全一册/Unit 5|北师大版/九年级全一册/Unit 9|沪教版/九年级上/Unit 5|科普版/八年级下/Unit 8|外研版/八年级下/Unit 2
upon l'pon,uponlpon,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,2,沪教版/九年级上/Unit 8|人教版/七年级下/Unit 8
upright,upright,/əˈpraɪt/,/əˈpraɪt/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/九年级下/Unit 5
uproot,uproot,/əˈpruːt/,/əˈpruːt/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/九年级上/Unit 6
ups and downs,upsanddowns,/e'nonmes/,/e'nonmes/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,3,北师大版/八年级上/Lesson 1|北师大版/九年级全一册/Unit 7|北师大版/九年级全一册/Unit 9
upset,upset,/əpˈset/,/əpˈset/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,3,冀教版/九年级全一册/Unit 7|科普版/八年级上/Unit 4|人教版/八年级下/Unit 3
upside,upside,/ˈʌpˈsaɪd/,/ˈʌpˈsaɪd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,3,冀教版/九年级全一册/Unit 5|科普版/八年级上/Unit 2|人教版/九年级全一册/Unit 9
upside down,upsidedown,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,沪外教版/七年级下/Unit 1
upstairs,upstairs,/əpˈstez/,/əpˈsterz/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,外研版/九年级上/Module 5
up to,upto,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,5,沪教版/八年级下/Unit 5|沪教版/八年级下/Unit 8|人教版/八年级上/Unit 4|人教版/八年级下/Unit 1|译林版/七年级下/Unit 5
up-to-date,uptodate,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,译林版/九年级上/Unit 6
up to standard,uptostandard,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,译林版/九年级下/Unit 3
upturn,upturn,/əpˈtɜːn/,/əpˈtɜːrn/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,沪外教版/九年级上/Unit 6
Uranus,uranus,/ˈjuːrənəs/,/ˈjuːrənəs/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,科普版/八年级上/Unit 6
urgent,urgent,/ˈɜːdʒənt/,/ˈɜːrdʒənt/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,外研版/八年级上/Unit 5
US,us,/ˈʌs/,/ˈʌs/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,人教版/七年级上/Unit 1
USA,usa,/ˌjuːˌeˈseɪ/,/ˌjuːˌeˈseɪ/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,北师大版/七年级上/Lesson 3|人教版/七年级下/Unit 5
used,used,/ˈjuːzd/,/ˈjuːzd/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,2,北师大版/九年级全一册/Lesson 2|北师大版/九年级全一册/Unit 9
used to,usedto,/jurst tuz/,/jurst tuz/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,6,沪教版/七年级下/Unit 1|沪教版/七年级下/Unit 8|沪外教版/七年级下/Unit 6|人教版/七年级下/Unit 7|外研版/九年级下/Module 3
useful,useful,/ˈjuːsfəl/,/ˈjuːsfəl/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,7,北师大版/八年级上/Unit 2|冀教版/七年级上/Unit 3|教科版/七年级上/Unit 3|科普版/七年级下/Unit 8|人教版/七年级上/Unit 4
user,user,/ˈjuːzə/,/ˈjuːzər/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,科普版/九年级上/Unit 2
usiual,usiual,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,北师大版/九年级全一册/Unit 9
usual,usual,/ˈjuːʒəwəl/,/ˈjuːʒəwəl/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,8,北师大版/九年级全一册/Unit 5|沪教版/九年级上/Unit 6|沪教版/九年级上/Unit 8|冀教版/七年级下/Unit 7|教科版/七年级下/Unit 7
usually,usually,/ˈjuːʒəwəli/,/ˈjuːʒəwəli/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,6,北师大版/七年级上/Lesson 3|沪外教版/七年级上/Unit 2|科普版/七年级上/Unit 3|人教版/七年级上/Unit 6|外研版/七年级上/Unit 3
Ut.,ut,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,2,译林版/七年级上/Unit 8|译林版/八年级下/Unit 8
ut.&v.,utv,/ta/,/ta/,current-wordbook-candidate,needs_review,medium,当前为导入/修复候选音标，未做教研审核,1,北师大版/八年级上/Lesson 1
Ut. &vi.,utvi,,,current-wordbook-candidate,missing,low,未找到可展示 IPA，前端将显示待校验,1,北师大版/八年级上/Lesson 3
